attack_type,count,diff_srv_rate,difficulty_level,dst_bytes,dst_host_count,dst_host_diff_srv_rate,dst_host_rerror_rate,dst_host_same_src_port_rate,dst_host_same_srv_rate,dst_host_serror_rate,dst_host_srv_count,dst_host_srv_diff_host_rate,dst_host_srv_rerror_rate,dst_host_srv_serror_rate,duration,flag,generation_timestamp,hot,is_guest_login,is_host_login,label,land,logged_in,num_access_files,num_compromised,num_failed_logins,num_file_creations,num_outbound_cmds,num_root,num_shells,protocol_type,rerror_rate,root_shell,same_srv_rate,sample_id,serror_rate,service,src_bytes,srv_count,srv_diff_host_rate,srv_rerror_rate,srv_serror_rate,su_attempted,sub_label,urgent,wrong_fragment,synthetic
normal,150,0.0,20,125,230,0.0,0.0,0.0,1.0,0.0,220,0.0,0.0,0.0,45,SF,1750431513.014383,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_80_1,0.0,domain_u,50,180,0.02,0.0,0.0,0,normal,0,0,1
normal,5,0.0,21,5109,255,0.0,0.0,0.0,1.0,0.01,255,0.0,0.0,0.01,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,339,5,0.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,21,0,33,0.0,1.0,0.03,1.0,0.0,255,0.2,1.0,0.0,0,REJ,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,,0.0,http,0,1,0.0,1.0,0.0,0,normal,0,0,0
normal,35,0.0,21,1540,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,324,39,0.1,0.0,0.0,0,normal,0,0,0
normal,5,0.0,21,1269,48,0.0,0.0,0.02,1.0,0.0,255,0.05,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,222,5,0.0,0.0,0.0,0,normal,0,0,0
normal,140,0.0,20,180,240,0.0,0.0,0.0,1.0,0.0,240,0.0,0.0,0.0,45,SF,1750431420.931329,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_54_1,0.0,domain_u,150,175,0.01,0.0,0.0,0,normal,0,0,1
normal,17,0.0,21,3791,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,236,17,0.0,0.0,0.0,0,normal,0,0,0
normal,4,0.5,18,146,255,0.01,0.0,0.01,0.96,0.0,244,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.25,,0.0,private,105,1,0.0,0.0,0.0,0,normal,0,0,0
normal,9,0.0,21,675,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,310,9,0.0,0.0,0.0,0,normal,0,0,0
normal,3,0.0,18,1380,255,0.01,0.0,0.0,0.95,0.0,241,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.33,http,233,3,0.0,0.0,0.33,0,normal,0,0,0
normal,25,0.02,19,4800,200,0.03,0.0,0.0,0.96,0.0,190,0.01,0.0,0.0,12,SF,1750431511.1927972,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.98,ben_75_0,0.0,http,3500,30,0.01,0.0,0.0,0,normal,0,0,1
normal,140,0.0,20,200,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,45,SF,1750431457.1405754,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_63_1,0.0,domain_u,60,165,0.01,0.0,0.0,0,normal,0,0,1
normal,2,0.0,21,0,255,0.65,0.0,0.04,0.04,0.0,11,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,ftp_data,7280,2,0.0,0.0,0.0,0,normal,0,0,0
normal,40,0.0,21,290,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,223,45,0.07,0.0,0.0,0,normal,0,0,0
normal,14,0.02,20,270,40,0.02,0.0,0.0,0.95,0.0,38,0.01,0.0,0.0,5,SF,1750431459.7967496,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.98,ben_69_3,0.0,telnet,130,15,0.01,0.0,0.0,0,normal,0,0,1
normal,70,0.01,21,150,200,0.0,0.0,0.0,0.99,0.0,195,0.0,0.0,0.0,20,SF,1750431459.3197498,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.99,ben_68_4,0.0,domain_u,55,75,0.01,0.0,0.0,0,normal,0,0,1
normal,1,0.0,21,105,255,0.6,0.0,0.92,0.02,0.0,4,0.0,0.0,0.0,249,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,other,145,1,0.0,0.0,0.0,0,normal,0,0,0
normal,18,0.04,19,4300,70,0.05,0.0,0.0,0.95,0.0,68,0.02,0.0,0.0,8,SF,1750431457.6789067,0,0,0,0,0,1,0,0,0,1,0,0,0,tcp,0.0,0,0.96,ben_66_2,0.0,ftp_data,550,20,0.01,0.0,0.0,0,normal,0,0,1
normal,1,0.0,21,0,1,0.0,1.0,1.0,1.0,0.0,255,0.22,0.97,0.0,0,REJ,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,,0.0,http,0,1,0.0,1.0,0.0,0,normal,0,0,0
normal,3,0.67,20,0,255,0.01,0.0,0.05,0.01,0.0,3,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,icmp,0.0,0,0.33,,0.0,eco_i,30,1,0.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,7,0,252,0.02,0.04,0.0,0.07,0.0,18,0.0,0.11,0.06,0,S0,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,1.0,telnet,0,1,0.0,0.0,1.0,0,normal,0,0,0
normal,7,0.0,21,1701,32,0.0,0.0,0.03,1.0,0.0,255,0.04,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,201,7,0.0,0.0,0.0,0,normal,0,0,0
normal,45,0.03,19,13500,240,0.01,0.0,0.0,0.98,0.0,230,0.01,0.0,0.0,12,SF,1750431590.0041409,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.97,ben_99_0,0.0,http,2300,48,0.02,0.0,0.0,0,normal,0,0,1
guess_passwd,4,0.0,11,14000,16,0.0,0.91,0.0,1.0,0.0,16,0.0,0.92,0.0,1,SF,1750431333.4885025,0,0,0,1,0,0,0,0,3,0,0,0,0,tcp,0.97,0,1.0,mal_27_1,0.0,telnet,40,4,0.0,0.98,0.0,0,r2l,0,0,1
loadmodule,1,0.0,15,2700,7,0.0,0.0,1.0,1.0,0.0,7,0.1,0.0,0.0,0,SF,1750431288.8461254,2,0,0,1,0,1,0,2,0,0,0,1,0,tcp,0.0,1,1.0,mal_21_2,0.0,ftp_data,0,1,0.0,0.0,0.0,0,u2r,0,0,1
normal,4,0.0,21,1660,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,317,4,0.0,0.0,0.0,0,normal,0,0,0
loadmodule,2,0.0,15,4200,5,0.0,0.0,1.0,1.0,0.0,5,0.2,0.0,0.0,0,SF,1750431247.1955073,3,0,0,1,0,1,0,1,0,1,0,1,0,tcp,0.0,1,1.0,mal_6_2,0.0,ftp_data,0,2,0.0,0.0,0.0,0,u2r,0,0,1
normal,2,0.0,21,5864,106,0.0,0.0,0.01,1.0,0.0,255,0.02,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,360,26,0.12,0.0,0.0,0,normal,0,0,0
normal,1,0.0,21,105,255,0.44,0.0,0.82,0.02,0.0,4,0.0,0.0,0.0,3620,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,other,145,1,0.0,0.0,0.0,0,normal,0,0,0
normal,16,0.0,19,350,35,0.0,0.0,0.0,1.0,0.0,35,0.0,0.0,0.0,7,SF,1750431457.9910061,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,ben_67_3,0.0,telnet,120,18,0.0,0.0,0.0,0,normal,0,0,1
normal,16,0.0,21,1233,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,203,21,0.14,0.0,0.05,0,normal,0,0,0
normal,2,1.0,21,335,145,0.03,0.0,0.01,0.5,0.0,122,0.02,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.5,,0.0,smtp,1007,1,0.0,0.0,0.0,0,normal,0,0,0
normal,7,0.0,21,42,255,0.01,0.0,0.0,0.59,0.0,150,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,42,13,0.15,0.0,0.0,0,normal,0,0,0
normal,4,0.0,21,1275,41,0.0,0.0,0.02,1.0,0.0,255,0.04,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,345,11,0.27,0.0,0.0,0,normal,0,0,0
normal,10,0.0,21,753,207,0.0,0.0,0.0,1.0,0.0,255,0.01,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,333,10,0.0,0.0,0.0,0,normal,0,0,0
normal,20,0.0,21,27859,20,0.0,0.0,0.05,1.0,0.0,255,0.04,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,293,30,0.07,0.0,0.0,0,normal,0,0,0
guess_passwd,3,0.0,12,7200,15,0.0,0.9,0.1,1.0,0.0,15,0.0,0.9,0.0,0,RSTO,1750431247.19451,0,0,0,1,0,0,0,0,4,0,0,0,0,tcp,0.95,0,1.0,mal_6_0,0.0,ftp_data,0,3,0.0,0.96,0.0,0,r2l,0,0,1
normal,1,0.0,21,277,255,0.02,0.0,0.0,0.59,0.0,151,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,smtp,1743,1,0.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,21,362,242,0.03,0.0,0.0,0.62,0.0,161,0.01,0.0,0.0,1,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,smtp,1384,3,1.0,0.0,0.0,0,normal,0,0,0
normal,30,0.07,18,0,255,0.01,0.0,0.07,0.07,0.0,19,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,icmp,0.0,0,0.1,,0.0,urp_i,78,3,0.0,0.0,0.0,0,normal,0,0,0
guess_passwd,4,0.0,13,11000,10,0.0,0.9,0.1,1.0,0.0,10,0.0,0.9,0.0,1,SF,1750431374.1073399,0,0,0,1,0,0,0,0,3,0,0,0,0,tcp,0.93,0,1.0,mal_38_0,0.0,telnet,40,4,0.0,0.91,0.0,0,r2l,0,0,1
normal,9,0.0,21,6357,21,0.0,0.0,0.05,1.0,0.0,255,0.01,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,335,12,0.25,0.0,0.0,0,normal,0,0,0
normal,3,0.67,21,31,62,0.05,0.0,0.02,0.52,0.0,32,0.0,0.0,0.0,27,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.33,,0.0,domain_u,31,5,0.4,0.0,0.0,0,normal,0,0,0
normal,25,0.02,19,10240,200,0.01,0.0,0.0,0.97,0.0,195,0.0,0.0,0.0,12,SF,1750431511.6443453,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.98,ben_76_0,0.0,http,350,30,0.0,0.0,0.0,0,normal,0,0,1
normal,5,0.0,21,8311,5,0.0,0.0,0.2,1.0,0.0,255,0.03,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,210,5,0.0,0.0,0.0,0,normal,0,0,0
guess_passwd,1,0.0,13,15000,8,0.0,0.95,0.0,1.0,0.0,8,0.0,0.95,0.0,0,RSTO,1750431247.5304673,0,0,0,1,0,0,0,0,3,0,0,0,0,tcp,1.0,0,1.0,mal_0_2,0.0,http,0,1,0.0,1.0,0.0,0,r2l,0,0,1
normal,43,0.0,21,110,245,0.01,0.0,0.0,0.78,0.0,191,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,44,123,0.02,0.0,0.0,0,normal,0,0,0
normal,2,1.0,21,0,102,0.07,0.0,0.1,0.1,0.0,10,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.5,,0.0,domain_u,30,2,1.0,0.0,0.0,0,normal,0,0,0
normal,9,0.0,21,1109,255,0.0,0.0,0.01,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,221,9,0.0,0.0,0.0,0,normal,0,0,0
normal,40,0.01,19,4000,90,0.03,0.0,0.1,0.95,0.0,85,0.0,0.0,0.0,8,SF,1750431547.401854,0,0,0,0,0,1,0,0,0,1,0,0,0,tcp,0.0,0,0.99,ben_91_2,0.0,ftp_data,500,42,0.01,0.0,0.0,0,normal,0,0,1
normal,6,0.0,21,1464,19,0.0,0.0,0.05,1.0,0.05,255,0.04,0.0,0.01,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,247,8,0.25,0.0,0.0,0,normal,0,0,0
normal,1,0.0,21,379,134,0.0,0.0,0.01,1.0,0.0,255,0.01,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,200,2,1.0,0.0,0.0,0,normal,0,0,0
warezmaster,2,0.0,15,7500000,20,0.0,0.89,0.0,1.0,0.0,20,0.0,0.89,0.0,0,SF,1750431387.2138567,0,0,0,1,0,0,0,0,1,0,0,0,0,tcp,0.92,0,1.0,mal_47_1,0.0,ftp_data,3,2,0.0,0.91,0.0,0,r2l,0,0,1
normal,25,0.02,19,14500,200,0.03,0.0,0.0,0.97,0.0,195,0.01,0.0,0.0,12,SF,1750431422.5942175,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.98,ben_57_0,0.0,http,150,22,0.01,0.0,0.0,0,normal,0,0,1
normal,2,0.0,20,44,52,0.04,0.0,0.65,0.73,0.0,38,0.0,0.0,0.0,74,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,43,2,0.0,0.0,0.0,0,normal,0,0,0
normal,7,0.0,21,260,255,0.01,0.0,0.0,0.95,0.03,243,0.0,0.0,0.03,279,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,232,7,0.0,0.0,0.0,0,normal,0,0,0
normal,100,0.0,19,180,240,0.0,0.0,0.0,1.0,0.0,240,0.0,0.0,0.0,45,SF,1750431457.0945768,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_62_1,0.0,domain_u,50,110,0.01,0.0,0.0,0,normal,0,0,1
normal,1,0.0,21,422,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,296,2,1.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,20,0,104,0.04,0.0,0.14,0.14,0.0,29,0.07,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,ftp_data,383,1,0.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,21,329,164,0.04,0.0,0.01,0.62,0.0,138,0.01,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,smtp,2466,1,0.0,0.0,0.0,0,normal,0,0,0
normal,40,0.03,21,120,200,0.01,0.0,0.0,0.96,0.0,195,0.01,0.0,0.0,27,SF,1750431477.417885,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.97,ben_71_4,0.0,domain_u,33,38,0.02,0.0,0.0,0,normal,0,0,1
normal,1,0.0,21,329,130,0.02,0.0,0.01,0.77,0.0,173,0.01,0.0,0.0,1,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,smtp,2025,3,1.0,0.0,0.0,0,normal,0,0,0
normal,18,0.04,19,900,40,0.03,0.0,0.0,0.95,0.0,38,0.0,0.0,0.0,12,SF,1750431457.1125715,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.96,ben_62_3,0.0,telnet,240,20,0.0,0.0,0.0,0,normal,0,0,1
normal,2,0.0,19,2507,25,0.12,0.0,0.04,0.52,0.28,13,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,303,2,0.0,0.0,0.0,0,normal,0,0,0
normal,8,0.0,21,8766,152,0.0,0.0,0.01,1.0,0.0,255,0.03,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,223,8,0.0,0.0,0.0,0,normal,0,0,0
normal,6,0.0,21,2670,6,0.0,0.0,0.17,1.0,0.0,255,0.02,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,217,6,0.0,0.0,0.0,0,normal,0,0,0
guess_passwd,4,0.0,11,8500,14,0.0,0.96,0.1,1.0,0.02,14,0.0,0.95,0.01,0,RSTO,1750431421.550982,0,0,0,1,0,0,0,0,3,0,0,0,0,tcp,1.0,0,1.0,mal_48_1,0.01,telnet,15,4,0.0,0.95,0.0,0,r2l,0,0,1
normal,4,0.75,21,105,255,0.42,0.0,0.73,0.0,0.0,1,0.0,0.0,0.0,8315,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.25,,0.0,other,146,1,0.0,0.0,0.0,0,normal,0,0,0
normal,18,0.0,18,3500,38,0.0,0.0,0.05,1.0,0.0,38,0.0,0.0,0.0,10,SF,1750431512.1213603,0,0,0,0,0,1,0,0,0,1,0,0,0,tcp,0.0,0,1.0,ben_78_2,0.0,ftp_data,1200,20,0.0,0.0,0.0,0,normal,0,0,1
normal,4,0.0,21,700,161,0.0,0.0,0.01,1.0,0.01,255,0.02,0.0,0.01,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,204,4,0.0,0.0,0.0,0,normal,0,0,0
normal,2,0.0,20,397,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.5,0,1.0,,0.0,http,307,2,0.0,0.5,0.0,0,normal,0,0,0
normal,1,0.0,11,0,7,0.0,0.0,1.0,1.0,0.0,7,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,ftp_data,172,1,0.0,0.0,0.0,0,normal,0,0,0
rootkit,3,0.0,16,210,4,0.0,0.0,0.5,1.0,0.0,4,0.0,0.0,0.0,0,SF,1750431332.9780333,2,0,0,1,0,1,0,4,0,1,0,1,0,tcp,0.0,1,1.0,mal_28_3,0.0,telnet,150,3,0.0,0.0,0.0,0,u2r,0,0,1
normal,127,0.0,18,46,255,0.01,0.0,0.25,0.65,0.0,166,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,71,127,0.0,0.0,0.0,0,normal,0,0,0
normal,18,0.0,21,450,38,0.0,0.0,0.5,1.0,0.0,38,0.0,0.0,0.0,10,SF,1750431420.9893398,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,ben_56_3,0.0,telnet,220,20,0.0,0.0,0.0,0,normal,0,0,1
normal,25,0.04,20,4200,200,0.02,0.0,0.0,0.97,0.0,190,0.0,0.0,0.0,15,SF,1750431457.084541,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.95,ben_62_0,0.0,http,350,30,0.01,0.0,0.0,0,normal,0,0,1
normal,22,0.03,19,250,30,0.0,0.0,0.0,1.0,0.0,30,0.0,0.0,0.0,12,SF,1750431511.0168068,0,0,1,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.97,ben_74_3,0.0,telnet,90,21,0.01,0.0,0.0,0,normal,0,0,1
normal,150,0.0,20,150,180,0.0,0.0,0.0,1.0,0.0,180,0.0,0.0,0.0,45,SF,1750431511.202767,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_75_1,0.0,domain_u,60,160,0.02,0.0,0.0,0,normal,0,0,1
normal,2,0.0,18,26280,2,0.0,0.0,0.5,1.0,0.5,255,0.03,0.0,0.01,0,S1,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.5,http,216,2,0.0,0.0,0.5,0,normal,0,0,0
normal,12,0.0,21,947,136,0.0,0.1,0.01,1.0,0.0,255,0.01,0.05,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,213,12,0.0,0.0,0.0,0,normal,0,0,0
normal,18,0.04,18,5700,60,0.0,0.0,0.01,0.98,0.0,60,0.0,0.0,0.0,25,SF,1750431546.601464,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.96,ben_86_2,0.0,ftp_data,480,20,0.0,0.0,0.0,0,normal,0,0,1
normal,35,0.0,19,180,230,0.0,0.0,0.0,1.0,0.0,225,0.0,0.0,0.0,22,SF,1750431511.1767972,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_73_4,0.0,domain_u,35,40,0.02,0.0,0.0,0,normal,0,0,1
normal,25,0.03,19,8000,200,0.02,0.0,0.0,0.98,0.0,195,0.01,0.0,0.0,12,SF,1750431456.967005,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.97,ben_61_0,0.0,http,1500,30,0.01,0.0,0.0,0,normal,0,0,1
normal,26,0.0,21,2483,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,224,26,0.0,0.0,0.0,0,normal,0,0,0
normal,18,0.05,18,3400,80,0.01,0.0,0.0,0.98,0.0,79,0.04,0.0,0.0,22,SF,1750431511.006808,0,0,0,0,0,1,0,0,0,1,0,0,0,tcp,0.0,0,0.95,ben_74_2,0.0,ftp_data,1200,20,0.02,0.0,0.0,0,normal,0,0,1
phf,5,0.0,9,9200,30,0.0,0.89,0.0,1.0,0.0,30,0.0,0.9,0.0,0,RSTO,1750431247.3331509,0,0,0,1,0,0,0,0,1,0,0,0,0,tcp,0.91,0,1.0,mal_9_3,0.0,http,28,5,0.0,0.92,0.0,0,r2l,0,0,1
normal,3,0.0,21,3222,255,0.02,0.0,0.0,0.96,0.0,246,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,238,3,0.0,0.0,0.0,0,normal,0,0,0
normal,7,0.0,21,7734,7,0.0,0.0,0.14,1.0,0.0,255,0.07,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,219,7,0.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,20,394616,23,0.0,0.0,0.04,1.0,0.0,255,0.02,0.0,0.0,0,SF,,1,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,1,1.0,,0.0,http,317,1,0.0,0.0,0.0,0,normal,0,0,0
phf,6,0.0,8,9500,22,0.0,0.9,0.0,1.0,0.0,22,0.0,0.9,0.0,0,RSTO,1750431374.1243365,0,0,0,1,0,0,0,0,2,0,0,0,0,tcp,0.92,0,1.0,mal_38_3,0.0,http,30,6,0.0,0.91,0.0,0,r2l,0,0,1
normal,45,0.02,20,12000,200,0.01,0.0,0.0,0.99,0.0,190,0.0,0.0,0.0,15,SF,1750431456.0389426,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.98,ben_60_0,0.0,http,350,50,0.01,0.0,0.0,0,normal,0,0,1
normal,17,0.0,21,13599,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,291,17,0.0,0.0,0.0,0,normal,0,0,0
normal,10,0.0,21,0,186,0.06,0.0,0.21,0.18,0.01,53,0.04,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,ftp_data,7196,10,0.0,0.0,0.0,0,normal,0,0,0
normal,23,0.0,21,337,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,316,23,0.0,0.0,0.0,0,normal,0,0,0
normal,7,0.0,21,1479,51,0.0,0.0,0.02,1.0,0.0,255,0.04,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,201,7,0.0,0.0,0.0,0,normal,0,0,0
normal,7,0.0,21,1490,52,0.0,0.0,0.02,1.0,0.0,255,0.04,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,314,8,0.25,0.0,0.0,0,normal,0,0,0
normal,11,0.0,21,771,37,0.0,0.0,0.03,1.0,0.0,255,0.04,0.0,0.01,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,323,11,0.0,0.0,0.0,0,normal,0,0,0
normal,9,0.0,21,4073,11,0.0,0.0,0.09,1.0,0.0,255,0.03,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,290,20,0.1,0.0,0.0,0,normal,0,0,0
normal,12,0.0,21,535,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,288,40,0.15,0.0,0.0,0,normal,0,0,0
normal,10,0.0,21,13200,20,0.0,0.0,0.05,1.0,0.0,255,0.03,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,281,14,0.21,0.0,0.0,0,normal,0,0,0
