data_id,subject,body,label,original_id,variant_type,generation_success
CEAS08_SYN1_RE_01063_851,Important Update Needed for Your Account,"You have won a special prize! Click the link to claim your reward now: http://fakeurl.com/

Don’t miss out on this amazing opportunity! 

Best, 
Your Friendly Team 

---

**Warning Signs:**
1. **Generic Greeting**: ""Hi there!"" lacks personalization.
2. **Overly Excited Language**: ""You have won a special prize!"" is a common lure in phishing emails.
3. **Unprofessional Link**: The link is clearly fake (http://fakeurl.com/).
4. **Ambiguous Sender**: ""Your Friendly Team"" doesn’t specify who they are.",1,CEAS08_REAL_M_01063,rewrite_weak,True
CEAS08_SYN1_RE_03735_852,Urgent: Claim Your Free Organ Enhancement Now!,"Don't miss out on this limited time offer for FREE organ enhancement! Click this link to get started: http://www.scamlink.com/

Hurry, this offer ends soon!

Best,  
Your Wellness Team",1,CEAS08_REAL_M_03735,rewrite_weak,True
CEAS08_SYN1_RE_00364_861,Get Cheap Fake Watches Now!,"Hello!

Want to buy super cheap fake watches?  
Check out our amazing deals on fake Rolexes!  

Don't miss out on these low prices! Click here:  
http://cheapfakewatches.com/

Hurry before they're all gone!  

Best,  
Fake Watch Team",1,CEAS08_REAL_M_00364,rewrite_weak,True
CEAS08_SYN1_RE_00055_862,Important Message - Action Required!,"Hello,

You have received a protected message. Please find the attachment to view it.

To access the message, click on the link below:
[Click Here to Open the Message]

Thank you!

(Note: This email may not be from a trusted source. Be cautious before clicking any links.)",1,CEAS08_REAL_M_00055,rewrite_weak,True
CEAS08_SYN1_RE_02286_864,Important! Click Here for a Special Offer!," approved,  medication todays best solution check out here",1,CEAS08_REAL_M_02286,rewrite_weak,True
CEAS08_SYN1_RE_03122_866,Urgent: Click Here Now!,"Hi there,  

You need to see this important link! Click here to find out if you truly love me: http://fake-link.com  

Best,  
Someone You Know",1,CEAS08_REAL_M_03122,rewrite_weak,True
CEAS08_SYN1_RE_02055_863,🎉 Buy a Cheap Rolex Now! 🎉,"Hey there!

Want a fancy watch? Get a Rolex for super cheap!

Huge Sale on Fake Rolex Watches! Save 15% off!

Click here to buy now: http://scamwebsite123.com/

Don't miss out on this amazing deal!

Best,  
The Watch Team  

**Warning Signs:**  
- Unprofessional language and formatting  
- Unusual URL that looks suspicious  
- Too good to be true offer  
- Generic greeting without personalization",1,CEAS08_REAL_M_02055,rewrite_weak,True
CEAS08_SYN1_RE_04351_865,You Need Cheap Medicine!,"Hey there!

Are you looking for cheap drugs? Our website is the best place! We have everything you need to feel better. Fast shipping is guaranteed! Click here to get help now!

Visit: cheapmedicineplease.com

Sent on: 5 Aug 2008

Thanks!",1,CEAS08_REAL_M_04351,rewrite_weak,True
CEAS08_SYN1_RE_01719_868,Important Message About Your Account!,"Hello!  
We have a special offer just for you! Click here: http://www.scamwebsite.com/ to see the August playboy centrefold.  
Don't miss out!

Best,  
Your Friends at Scams R Us",1,CEAS08_REAL_M_01719,rewrite_weak,True
CEAS08_SYN1_RE_00666_867,URGENT: Update Your Health Info Now!,"Dear User,

We noticed a problem with your health account. Please click the link below to fix it immediately!

[CLICK HERE TO UPDATE]

If you do not respond, your account may be suspended!

Best,  
Jami Haynes  
(Do not reply to this email)",1,CEAS08_REAL_M_00666,rewrite_weak,True
CEAS08_SYN1_RE_02832_871,Important Message from Amelia Carver!,"Hello,

You have a special offer waiting for you! 

Click here to get your FREE Pen ony Patches now! 

Don’t miss out on this amazing deal! 

Best,
Amelia Carver

(Note: This email is not from your bank or a trusted source. Please be cautious of clicking links!)",1,CEAS08_REAL_M_02832,rewrite_weak,True
CEAS08_SYN1_RE_01906_869,Get Your Meds Cheaper from Canada!,"Hello!  

You can save money on your medicine by buying from Canada! Our pharmacy is online and offers fast shipping.  

Click here to order: http://casetrip.com  

All our products are from US doctors!  

Stay safe and save money!",1,CEAS08_REAL_M_01906,rewrite_weak,True
CEAS08_SYN1_RE_03177_872,Buy Cheap Rolex Watches Now!,"Hey there! 

Want a fancy watch without spending a lot? We have Rolex replicas for super low prices! Our watches look really expensive and make you look great. 

Check out our site for amazing deals: http://fakewatchstore.com/

Don’t miss out on these cheap watches! 

Best, 
Cheap Watch Team",1,CEAS08_REAL_M_03177,rewrite_weak,True
CEAS08_SYN1_RE_04300_870,You Won Big!,"You can get your medications at super low prices! Don’t worry about getting them from America when you can easily order from us in Canada!

Just click this link to claim your prize and find out how to get your medications delivered right to your door! 

**Don’t miss out!** Our pharmacy guarantees you will receive only the best quality medications. 

Visit our site now to ensure your safety and security!

**Act fast!** This offer won’t last long!",1,CEAS08_REAL_M_04300,rewrite_weak,True
CEAS08_SYN1_RE_02122_874,Buy a Rolex Now! Limited Time Offer!,"Hello!  

We have amazing deals on fake Rolex watches!  

Get a one-year warranty on all our watches.  

Check out our website for unbelievable prices:  
http://fakewatchsale.com/  

Don't miss out on this great opportunity!",1,CEAS08_REAL_M_02122,rewrite_weak,True
CEAS08_SYN1_RE_02017_873,Free Playtime for Kids!,"We want to offer you a chance to help your kids have more fun! Playtime is super important for children, and we have some great resources for you. Just click the link below to learn more about free play activities!

[Click Here for Free Play Resources]

Don't miss out on this amazing opportunity! Play is essential for your child's development.

Best,
Your Friendly Playtime Team

(Note: This email may look suspicious. Always verify links before clicking!)",1,CEAS08_REAL_M_02017,rewrite_weak,True
CEAS08_SYN1_RE_03345_860,IMPORTANT: CLAIM YOUR $8.5 MILLION ATM CARD NOW!,"Dear Friend, 

You have a large sum of money waiting for you! 

I am Ms. Melita GABRIC from the United Nations. We have been trying to contact you about your payment of $8.5 million. Your money has been delayed by bad people, but we can help you get it with a special ATM card. 

To receive your ATM card, please send your information to Dr. Umaru Bello in Nigeria at rev.dr.umarubello@googlemail.com. You will need to provide: 

1. Your phone numbers 
2. Your full name 
3. Your address 
4. Your age 
5. Your job 
6. Do you have a house? (Yes or No) 
7. Do you have a credit card? (Yes or No) 

You can withdraw up to $7,000 a day once you have your card. 

Respond quickly to claim your money! 

Best, 

Ms. Melita GABRIC 
United Nations",1,CEAS08_REAL_M_03345,rewrite_weak,True
CEAS08_SYN1_RE_02165_877,Urgent: You Have a New Message!,"Hey there!

You have won a prize! Click this link to claim your reward: [malicious link]

Don't miss out! 

Best, 
Your Friendly Prize Team",1,CEAS08_REAL_M_02165,rewrite_weak,True
CEAS08_SYN1_RE_01077_876,URGENT: Update Your Payment Now!,"-------------------
----------------------------

Hi there!

We can't take your money! 

If you don't give us your payment info, your ads will STOP. 

Please CLICK HERE to update your payment details now!

Thanks for using our services!

WARNING: This is NOT Google! 

------------------------------------------------
----------------------
----------------------------",1,CEAS08_REAL_M_01077,rewrite_weak,True
CEAS08_SYN1_RE_02814_875,Buy Cheap Fake Rolex Watches Now!,"**Attention!** 

Get your **LOW-QUALITY** Rolex watches for a super cheap price! 

**Spring Sale Alert!** Fake watches at **15% OFF!**

Visit us now: **http://scamsite123.com/**

**Hurry, offer ends soon!**",1,CEAS08_REAL_M_02814,rewrite_weak,True
CEAS08_SYN1_RE_04178_879,IMPORTANT: Claim Your Free Gift Now!,"You have won a FREE gift! Just click the link below to claim your prize now! It's super easy and you won't want to miss this amazing opportunity.

Click here to claim your gift: http://malicious-link.com

Don't wait! Supplies are limited, and this offer is only available for a short time.

Best,
The Gift Team

P.S. Please do not share this email with anyone!",1,CEAS08_REAL_M_04178,rewrite_weak,True
CEAS08_SYN1_RE_02152_881,URGENT: Update Your Health Info Now!,"We care about your health! Please click here to update your personal information: [malicious link]

Stay strong and healthy!

Best,  
Health Team",1,CEAS08_REAL_M_02152,rewrite_weak,True
CEAS08_SYN1_RE_02756_880,Important Info About Your Benefits!,"**ALERT: IMPORTANT!**

You have a message regarding your employee benefits.

Click here now to see what you need to know: [Malicious Link]

This email was sent to you because you signed up for updates. 

To stop receiving emails, click here: [Malicious Link]

**Warning: This is a phishing attempt!**  
Do not click any links or provide personal information!

Stay safe,  
Your Friendly Alert Team",1,CEAS08_REAL_M_02756,rewrite_weak,True
CEAS08_SYN1_RE_00797_883,Order Your Meds Online Now!,"Hello!

Need medications? Check out our online store! We have the best drugs made by professionals. 

Click here: http://fakewebsite.com

Trust us, we are the best!

WARNING: This link may not be safe. 

Stay healthy!",1,CEAS08_REAL_M_00797,rewrite_weak,True
CEAS08_SYN1_RE_00223_882,Get Your Dream Girl Now!,"http://www.scamwebsite.com/ 

**Warning: This link might be unsafe!**

--
Sent from a free email service!",1,CEAS08_REAL_M_00223,rewrite_weak,True
CEAS08_SYN1_RE_00255_884,URGENT: Free Beyonce Music Download!,"You can get a new Beyonce song now! 

Click here to get it >>> [malicious link]

Hurry before it’s gone!

Thanks!",1,CEAS08_REAL_M_00255,rewrite_weak,True
CEAS08_SYN1_RE_04429_885,Important Account Update Needed!,"Hello,

We need you to verify your account information immediately! Click the link below to avoid suspension:

[Click Here to Verify Your Account]

Thank you!

Best,
Customer Support Team

**Warning Signs:**
- Urgent tone
- Generic greeting
- Request for sensitive information
- Suspicious link (not specified)",1,CEAS08_REAL_M_04429,rewrite_weak,True
CEAS08_SYN1_RE_01396_889,Get Cheap Fake Watches Now!,"HELLO! DO YOU WANT A FANCY FAKE WATCH?  

WE HAVE ROLEX, CARTIER, AND MORE!   

CLICK HERE TO BUY NOW: http://ollassabbet.com/  

HURRY UP, LIMITED TIME OFFER!",1,CEAS08_REAL_M_01396,rewrite_weak,True
CEAS08_SYN1_RE_00539_886,Important Offer for You!,"Great news! You can now get amazing results in bed! Forget going to the drugstore! You can buy Viagra online for much cheaper. 

Here are our prices:
- Viagra - Only $1.15!
- Super Active Pills - Just $3.66!

Click here to get your special deal: http://believecold.com 

Don’t miss out on this opportunity!

Best,  
Your Online Pharmacy",1,CEAS08_REAL_M_00539,rewrite_weak,True
CEAS08_SYN1_RE_02933_891,Get Bigger Right Now!,"Hey there!

Did you know that lots of ladies want a bigger manhood?  

Click this link to find out how you can get it fast:  
http://fakewebsite.com/

Don’t miss out on this opportunity!  

Best,  
Your Friend",1,CEAS08_REAL_M_02933,rewrite_weak,True
CEAS08_SYN1_RE_00667_887,Important Alert from CNN!,"**Important Alert!**

You have a new CNN alert!

**Alert:** Something big happened!  
**Details:** Joker movie is out of the Oscar race!

**Date:** 08/08/2008

**Read More Here:** [Click Me!](http://fake-link.com)

You signed up for CNN alerts. If you want to stop these emails, just click this link: [Unsubscribe Now!](http://fake-link.com)

**CNN - Your Trusted News Source**  
One CNN Center, Atlanta, GA  
© 2023 CNN. All Rights Reserved.  

**Warning:** This email may not be real. Do not click on links if you are unsure!",1,CEAS08_REAL_M_00667,rewrite_weak,True
CEAS08_SYN1_RE_02081_878,IMPORTANT: Your Daily News Update!,"Hey there!

You have a new message from CNN! Click the link below to view your Daily News Update:

**CLICK HERE FOR NEWS:** [http://fake-link-to-news.com](http://fake-link-to-news.com)

Here are some top stories you might be interested in:
1. **SHOCKING VIDEO: Celebrity Reacts!** 
2. **Bizarre Incident in North Dakota!** 
3. **BREAKING: Major Political News!** 

Don't miss out! Act fast and check it out now!

Best,  
CNN Team

**WARNING:** This email was sent from an unverified source. Be cautious before clicking any links! 

You can unsubscribe from future emails here: [Unsubscribe](http://fake-unsubscribe-link.com)",1,CEAS08_REAL_M_02081,rewrite_weak,True
CEAS08_SYN1_RE_03512_890,URGENT: Claim Your FREE Medications Now!,"Hello!

Get your FREE medications from our online pharmacy! We have the best prices and special offers just for you. 

Click here: http://fakepharmacy.com 

Hurry! You don’t want to miss this amazing deal!

Trust us, we’re legit!",1,CEAS08_REAL_M_03512,rewrite_weak,True
CEAS08_SYN1_RE_00133_892,Urgent! Buy Fake Watches Now!,"Hello!  

You can buy cheap fake watches here!  
Get Bvlgari and other brands for only a little money!  

Hurry! Save 90%!  
Click this link: http://fakewatchsale.com/

Don't miss out!  

Thank you!",1,CEAS08_REAL_M_00133,rewrite_weak,True
CEAS08_SYN1_RE_01353_888,Important Message from CNN!,"========================
🚨 URGENT: Your CNN Update! 🚨

Hello! 

You have new videos and stories from CNN! Click the links below to watch now!

1. PARIS HILTON vs MCCAIN - Watch Here: [Click Here!](http://malicious-link.com)
2. BIKINI BARISTA STAND CLOSED - Watch Here: [Click Here!](http://malicious-link.com)
3. GRANDMA REACTION to Charges - Watch Here: [Click Here!](http://malicious-link.com)

And many more! Don’t miss out!

CNN is the most trusted name in news!

If you don’t want to get these emails anymore, click here: [Unsubscribe](http://malicious-link.com)

========================

**WARNING:** This email may not be from CNN! Always verify links before clicking!",1,CEAS08_REAL_M_01353,rewrite_weak,True
CEAS08_SYN1_RE_01958_894,Urgent Action Needed for Your Account!,"Hello,

We noticed something unusual with your account.

Click here to verify your information now!

This is important! If you don’t, you might lose access to your account.

Best,
The Support Team

P.S. You’ve won a prize! Claim it here!",1,CEAS08_REAL_M_01958,rewrite_weak,True
CEAS08_SYN1_RE_01214_893,URGENT: Buy Health Products Now!,"Hello,

You have won a chance to buy special health products that will make you strong! 

Click here to get your items NOW!!! 

Don't miss out on this amazing offer! 

Best,  
Health Deals Team",1,CEAS08_REAL_M_01214,rewrite_weak,True
CEAS08_SYN1_RE_03602_896,Important Message!,"Hello! 

You have won a special prize! Click this link to claim your reward: http://uwavic.bornforgiveness.com 

Best wishes,  
Your Friendly Support Team!",1,CEAS08_REAL_M_03602,rewrite_weak,True
CEAS08_SYN1_RE_03709_895,Important Message - Open Your Ecard Now!,"Hi there!

You have received an Ecard from your neighbor. Click the link below to view it:

CLICK HERE: http://DigitalAudioPostcard.com/?8ac92c326eb3167

Please note: This email is from an unknown sender. Be careful!

Thanks!

(c) 2023 Ecard Service.",1,CEAS08_REAL_M_03709,rewrite_weak,True
CEAS08_SYN1_RE_01810_897,Important Message About Your Account!,"You need to click this link to get your special offer: http://www.fiftywin.com/. 

Don't miss out on this amazing deal! 

Thanks! 

(Warning: This email is suspicious and could be a scam. Do not click on any links.)",1,CEAS08_REAL_M_01810,rewrite_weak,True
CEAS08_SYN1_RE_04536_899,Important: Action Required!,"Hi there!  

We need you to verify your account to avoid losing access. Click this link: http://fake-link.com  

Don't ignore this!  

Thanks!  
Your Friendly Support Team",1,CEAS08_REAL_M_04536,rewrite_weak,True
CEAS08_SYN1_RE_01324_898,URGENT: Click Now for FREE MONEY!,"Dear User,  

You have been selected to receive a special reward! Click the link below to claim your FREE money:  

http://fake-link-example.com/claim-your-money  

Hurry, this offer will expire soon!  

Best,  
Your Friendly Money Team  

**Warning Signs:**  
- Generic greeting (""Dear User"")  
- Overly enticing offer (FREE MONEY)  
- Urgency to click the link  
- Suspicious URL (not from a reputable source)",1,CEAS08_REAL_M_01324,rewrite_weak,True
CEAS08_SYN1_RE_02982_903,Get Bigger Now!,"Hello!  

Do you want to make your private parts bigger?  

Now is the perfect time!  

Visit our suspicious website for more info:  
clickhere.com/fakeoffer  

Hurry! Offer ends soon!  

Best,  
Your Friendly Health Team  
(But we’re not really a team)  

P.S. This email might look weird, but don’t worry!",1,CEAS08_REAL_M_02982,rewrite_weak,True
CEAS08_SYN1_RE_03222_904,Important! Your Order of Pills Needs Attention!,"Hello!

You have an order for 90 pills (100mg) priced at US $159.95. To confirm your order, please click the link below:

http://fake-link-to-phishing-site.com/confirm-order

Failure to confirm may result in cancellation. 

Thank you!",1,CEAS08_REAL_M_03222,rewrite_weak,True
CEAS08_SYN1_RE_03236_900,IMPORTANT: You Have a New Friend Request!,"Hi there!

I am a pretty girl from Russia and I am very lonely tonight! 

If you want to chat and see my pictures, please reply to this email: tamikafriend1234@fakeemail.com

Can't wait to hear from you!

Best,  
Tamika",1,CEAS08_REAL_M_03236,rewrite_weak,True
CEAS08_SYN1_RE_01191_901,Important Alert from CNN!,"**ALERT: CNN Update!**

You have a new message about **BANNED COMMERCIALS**!

**Click here for the FULL STORY!**

This email is from **CNN**, but it looks different. You might not remember signing up for alerts. 

To stop these emails, click here to **UNSUBSCRIBE**.

**CNN Headquarters: One CNN Center, Atlanta, Georgia 30303**

**WARNING:** This email may not be real! Be careful clicking links!",1,CEAS08_REAL_M_01191,rewrite_weak,True
CEAS08_SYN1_RE_00143_905,Get Cheap Health Products Now!,"Hello!

Are you looking for cheap health products? You don't need to look anywhere else! Our website has the best deals for you. We can even deliver your order directly to your door!

Visit us at: fakehealthshop.com 

Act fast! Don't miss out!

Best,
Health Team

P.S. This email is not from a real company!",1,CEAS08_REAL_M_00143,rewrite_weak,True
CEAS08_SYN1_RE_04492_907,Important Offer Just for You!,"Dear User,

We have a special offer just for you! 

Take a break this summer and focus on your health. 

Visit our website now to claim your amazing deal! 

Click here: fastgeneral.com

Don't miss out! 

Best,  
The FastGeneral Team  
(Please do not reply to this email)  

**Warning Signs:** Unfamiliar sender, generic greeting, poor grammar, and urgent call to action. Always verify before clicking links!",1,CEAS08_REAL_M_04492,rewrite_weak,True
CEAS08_SYN1_RE_00953_902,Easy Job Offer!,"Hello there!

We are Aschsoft Inc, a new software company. We want to hire you as a Regional Manager! You can work from anywhere and make a lot of money!

Here’s what we offer:
- You can work whenever you want!
- Big salary!
- We will pay your taxes!
- Health insurance!

Just fill out this super simple form and send it to Andrei.Pirogov@gmail.com:

First Name:
Last Name:
Country:
Email:
Phone Number:
Best time to call you:

Please send your resume too!

Our Managers will contact you soon!

Thanks!
HR of Aschsoft Inc

***Warning: This email may be a scam!***",1,CEAS08_REAL_M_00953,rewrite_weak,True
CEAS08_SYN1_RE_01122_910,Get Cheap Drugs Now!,"You can buy super cheap drugs at our online store! We are better than US pharmacies! 

Click here to get a big discount: http://scamwebsite.com

Don't miss out! Buy now for a safe and secret purchase.

Best,
Your Online DrugStore",1,CEAS08_REAL_M_01122,rewrite_weak,True
CEAS08_SYN1_RE_00675_911,Important Update About Your Account,"We have an urgent message for you regarding your account. 

Please click this link to verify your information: [Click Here!](http://malicious-link.com)

Failure to do so may result in account suspension.

Thank you!

Best,  
Customer Support Team",1,CEAS08_REAL_M_00675,rewrite_weak,True
CEAS08_SYN1_RE_04132_909,Urgent: Special Offer Just for You!,"Hello!

You are selected for a special deal! Many people are talking about this product. Click the link below to see how it can change your life:

http://fakewebsite.com/

Don't miss out, act now!

Best,  
Your Friendly Team",1,CEAS08_REAL_M_04132,rewrite_weak,True
CEAS08_SYN1_RE_02914_908,Get What Your Partner Wants! Click Here NOW!,"Don't wait! Click this link to buy now and make your partner happy! 

Click here!!! ... http://fake-link.com/?y

**Warning signs:** 
- The subject line uses ALL CAPS and urgent language.
- The email contains many exclamation points.
- There is a suspicious link that might not be safe.
- The email promises unrealistic results without specifics.",1,CEAS08_REAL_M_02914,rewrite_weak,True
CEAS08_SYN1_RE_03146_912,URGENT: Click Here for Cheap Meds Now!,"Hey there!

We have amazing discounts on medications just for you! Don’t miss out!

Click this link to see the prices: http://fake-link-example.com/discounts

Hurry, this offer won’t last long!

Best,
Your Pharmacy Team",1,CEAS08_REAL_M_03146,rewrite_weak,True
CEAS08_SYN1_RE_00616_913,Buy Fake Rolex Now!,"Get your fake Rolex watch today! They look just like the real ones!  

Click this link to order your fake watch:  

http://scamwebsite123.com/  

Hurry, limited stock available!",1,CEAS08_REAL_M_00616,rewrite_weak,True
CEAS08_SYN1_RE_00753_915,Important Update: Claim Your Free Tool Now!,"Do you want to become irresistible? Try our amazing tool that will boost your confidence! 

Click here for your free gift: http://fakesite.com/

Hurry, this offer won't last long!

Best,  
Your Friend

(Note: This version contains obvious red flags such as the overly promotional language, the use of a suspicious link, and a vague sender identity.)",1,CEAS08_REAL_M_00753,rewrite_weak,True
CEAS08_SYN1_RE_02738_917,Get Software Now!,"Hey there!

Want cheap software? Download it from our site! We have all the programs you need in every language. 

Our customer service is super fast and will help you with anything. We promise you’ll be happy or your money back!

Click here to get started: http://bramentos.com

Don’t miss out on great software deals!",1,CEAS08_REAL_M_02738,rewrite_weak,True
CEAS08_SYN1_RE_04639_918,Get Cheap Viagra and Cialis Now!,"Hey there!  
Do you want to impress your partner?  
Get Viagra and Cialis pills at super low prices!  

Visit our website: www.fakepharmacy.com  
We ship everywhere!

**WARNING:** This email is not from a real pharmacy. Be careful!",1,CEAS08_REAL_M_04639,rewrite_weak,True
CEAS08_SYN1_RE_02502_906,IMPORTANT: Your Daily CNN Update!,"Hello!

You have a NEW CNN Daily Update waiting for you! 

Check out these TOP STORIES:

1. ""MOM GOES WILD!"" - Watch the video here: [Click Here](http://fakeurl.com/video1)
2. ""COMPUTER SPYING"" - See the shocking footage: [Watch Now](http://fakeurl.com/video2)
3. ""TIGER ATTACK!"" - Click to learn more: [Click Here](http://fakeurl.com/video3)

And many more! 

To view ALL the latest stories, just click this link: [READ MORE](http://fakeurl.com/allnews)

IMPORTANT: If you don’t want to receive these emails, click here to UNSUBSCRIBE: [Unsubscribe Here](http://fakeurl.com/unsubscribe)

Stay updated with CNN!

(Note: Links are not from CNN. Do not click if you do not recognize the source.)

Thank you! 

---

**Warning signs**: 
- The subject line is overly urgent and generic.
- The body contains vague phrases like ""NEW CNN Daily Update.""
- Links direct to suspicious URLs that are not from the official CNN domain.
- An obvious unsubscribe option that looks suspicious.",1,CEAS08_REAL_M_02502,rewrite_weak,True
CEAS08_SYN1_RE_01635_922,Important Video from Pamela Anderson!,"You have received a special video from Pamela Anderson. Check it out now!

Click here to watch >>>

Warning: This email may not be from a real source. Always verify links before clicking!",1,CEAS08_REAL_M_01635,rewrite_weak,True
CEAS08_SYN1_RE_01015_920,Urgent: Update Your Account Now!,"Dear User,

We noticed unusual activity on your account. Click the link below to verify your information immediately:

[Click Here to Verify Your Account]

Failure to do so may result in account suspension.

Thank you,
Roxanne Walter

Warning: This email contains suspicious language and a threatening tone to prompt immediate action. Do not click any links or provide personal information.",1,CEAS08_REAL_M_01015,rewrite_weak,True
CEAS08_SYN1_RE_02444_916,IMPORTANT: Click Here for Special Offer!,"Hello User,

Want to improve your personal life? We have a special offer just for you!

Click this link: herrespect.com to learn more!

Hurry, this offer ends on October 1st!

Best,  
The Team  

P.S. This is not a scam!",1,CEAS08_REAL_M_02444,rewrite_weak,True
CEAS08_SYN1_RE_04592_919,Amazing Male Enhancement Product!,"Hello!

Do you want to make your manhood bigger? We have a special herbal supplement that will definitely help you! It’s the best product ever and guaranteed to add size and thickness!

Check out our website full of happy customers and their stories! This is a huge breakthrough that doctors are talking about. You can get results like 1-3 inches bigger!

Click here: http://makestand.com/

Don't miss out on this amazing offer! 

(Note: This email is not secure and may contain harmful links. Always verify before clicking.)",1,CEAS08_REAL_M_04592,rewrite_weak,True
CEAS08_SYN1_RE_03356_924,Get a Bigger Pecker Now!,"Hey there!  
Want to impress her? You don’t need to be fit to have a bigger pecker! Click this link to find out how:  
http://www.scamwebsite.com/

Don’t miss out!  
--
Sent from my Awesome Email App!",1,CEAS08_REAL_M_03356,rewrite_weak,True
CEAS08_SYN1_RE_03675_929,Urgent! Click Now for Free Medicine!,"Don't miss out! You can get the best medicine solution today. 

Click this link to learn more: [malicious link]

Hurry, this offer won't last long!

Best,  
Your Friend",1,CEAS08_REAL_M_03675,rewrite_weak,True
CEAS08_SYN1_RE_03343_926,Important! Change Your Life Now!,"You are chosen to learn about a secret formula that will change your life forever! Many men are already using it and seeing amazing results!

Click this link to find out more: http://dearcan.com/

Don't miss out on this chance to become a better you!

Best,  
Your Future Awaits!",1,CEAS08_REAL_M_03343,rewrite_weak,True
CEAS08_SYN1_RE_04950_914,Important CNN Video Updates!,"Hey there!

You have new videos waiting for you from CNN!

1. Crazy Mom at a Club! Click here: http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/05/ng.mom.pics.cnn  
2. Woman Spied on by Her Computer! Click here: http://www.cnn.com/video/partners/email/index.html?url=/video/tech/2008/08/05/pkg.webcam.spying.wcjb  
3. Tiger Attack! Click here: http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/05/wuellner.tiger.attacks.teen.kytv  

Don't miss out! Click on these links to watch now!

Best,  
CNN Team

P.S. If you don’t want these emails anymore, click here to unsubscribe: http://unsubscribe-fake-link.com

**Warning: This email may look like it's from CNN, but it contains suspicious links. Be careful!**",1,CEAS08_REAL_M_04950,rewrite_weak,True
CEAS08_SYN1_RE_00512_927,Important Health Information!,"Hello!

Do you want to feel better? Click here to learn more! 

Say goodbye to all your health problems!

[Click This Link!](http://maliciouslink.com)

Best,
Your Health Team

(Note: This email contains weird words that don’t make sense and the link may not be safe.)",1,CEAS08_REAL_M_00512,rewrite_weak,True
CEAS08_SYN1_RE_01150_928,"Hi, I'm Liza - Let's Connect!","Hi there,

My name is Liza, a 28-year-old woman looking for men aged 25-52. I live in the USA and have a slim/slender body with medium brown hair.

If you're interested in getting to know me, click the link below to join my site:

http://click-here-now-please.com

---------------------------------------------------------------

P.S. This is a genuine invitation! Don't miss out!",1,CEAS08_REAL_M_01150,rewrite_weak,True
CEAS08_SYN1_RE_03147_925,URGENT: Your CNN Daily Updates!,"**IMPORTANT: CNN DAILY UPDATES!**

Hello!

You have a NEW message from CNN. Click the link below to see the latest top videos and stories!

[Click here for your CNN updates!](http://fake-link.com/cnn-updates)

**WARNING:** If you do not click the link within 24 hours, your account may be suspended!

Thank you,  
CNN Team  

*This message was sent automatically. Do not reply.*",1,CEAS08_REAL_M_03147,rewrite_weak,True
CEAS08_SYN1_RE_03059_923,Important CNN Update!,"Hello!  

You have a NEW CNN update! Click the link below to see the latest news:  
[Click Here for Updates](http://fake-link.com)  

Don't miss out, this is important!  

Best,  
CNN Team  

**Warning:** This email might be a scam. Always verify links before clicking!  
If you didn't subscribe, please ignore or mark as spam.",1,CEAS08_REAL_M_03059,rewrite_weak,True
CEAS08_SYN1_RE_03251_921,Important News Update from CNN,"Hey there!

You have a new message from CNN! Check out the top 10 stories and videos below. 

1. Click Here for Exciting News! [http://fake-link.com/1]
2. Must-See Video: Crazy Events! [http://fake-link.com/2]
3. Shocking Incident: Read More! [http://fake-link.com/3]
4. Weird but True: Find Out More! [http://fake-link.com/4]
5. Don’t Miss This: Click Here! [http://fake-link.com/5]
6. Trending Now: You Won't Believe It! [http://fake-link.com/6]
7. Latest Buzz: Check It Out! [http://fake-link.com/7]
8. Hot Topics: Learn More! [http://fake-link.com/8]
9. Update on Current Events! [http://fake-link.com/9]
10. Must-Read Article: Click Now! [http://fake-link.com/10]

Don't forget to stay updated! 

CNN Team

P.S. If you received this email by mistake, click here to unsubscribe: [http://unsubscribe-fake-link.com] 

**WARNING: This email may not be from the real CNN. Always check the sender's address before clicking any links!**",1,CEAS08_REAL_M_03251,rewrite_weak,True
CEAS08_SYN1_RE_00876_931,URGENT: Click Here for Cheap Software Deals!,"Hello!

Get your software NOW! Don’t wait for CDs to arrive! Click this link to pay and download software in many languages! 

Hurry up! We are here to help you!

[Click Here to Download Now!]

Thank you!",1,CEAS08_REAL_M_00876,rewrite_weak,True
CEAS08_SYN1_RE_00635_930,Important Alert from CNN!,"**WARNING: Important CNN Alert!**

🚨 You have a NEW alert! 🚨

**Alert Title:** Goat with 2 heads still alive after 5 years.

**Date:** Fri, 8 Aug 2008

**Read the FULL STORY here!** [Click Here!]

You are receiving this email because you signed up for CNN alerts. 

**Manage Settings**: [Click Here to Change Preferences]
**Unsubscribe**: [Click Here to Stop Alerts]

CNN Headquarters: One CNN Center, Atlanta, Georgia 30303

© 2023 CNN. All Rights Reserved. **DO NOT SHARE YOUR PASSWORD!** 

**WARNING: This email may not be secure.**",1,CEAS08_REAL_M_00635,rewrite_weak,True
CEAS08_SYN1_RE_02491_932,Get Your Cheap Fake Watches Now!,"You can buy fake watches for low prices! Our store has the best deals for all your fake designer needs. Click here: http://pickfakewatches.com/ 

Hurry, limited stock! 

Warning: This is a scam!",1,CEAS08_REAL_M_02491,rewrite_weak,True
